F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,Target
0.51,15.21,75.15,2,104.21,-496.3,-242.78,1.24,1.82,-9.96,-3248.26,-1993.62,-1206.94,-1335.54,175.42,USA,-243.18,-598,6375.28,8773.14,2233.08,-64.26,54.48,-12.22,-4027.05,8.7,3338.28,-1.53,53.12,1240.89,-2621.31,18,19.08,Low,496.16
170.88,-126.54,67.23,8,105.71,-463.54,-510.88,0.86,5,-11.03,-2288.04,-1469.4,-2523.42,-2334.22,157.52,UK,-39.84,-769.96,3096.73,24895.77,3086.04,-46.53,56.3,-26.18,-4032.39,4.56,3912.53,-8.88,51.32,961.65,-953.07,12,30.15,Very low,99.18
-5.64,-133.53,60.63,10,50.18,-490.4,197.44,0,11.16,-11.52,-6838.36,-1348.08,-1855.78,-2061.82,151.89,USA,-46.98,-1984.72,3270.19,10101.72,1959.72,-68.04,55.7,-17.82,-1978.02,19.7,-1108.57,-1.43,47.32,718.48,-1865.7,24,26.16,High,29.51
-183.3,-100.23,58.29,16,104.18,-461.74,-380.2,0.26,7.62,-11.03,-5201.9,-1859.03,-1363.62,-1888.38,116.45,UK,-164.55,-1594.74,6621.9,42123.84,2136.27,-66.66,54.82,-14.46,-2418.69,12.8,-153.29,-4.36,50.98,938.17,-1495.47,21,32.13,Medium,-8.93
-16.05,-197.94,73.92,10,17.48,-514.06,542.24,23.49,12.6,-9.26,-4153.66,-1891.06,-822.22,-1694.34,109.52,Europe,-304.77,-843.1,8488.22,29378.43,1190.1,-42.63,53.14,-7.89,-4106.61,7.64,2003.79,-0.87,62.16,691.06,-1832.1,9,36.93,Medium,18.99
35.1,-144.93,73.02,2,96.15,-398.62,-766.62,26.64,12.1,-11.15,-4592.88,-1614.98,-1178.94,-2074.78,151.75,USA,-239.1,-1348.46,4639.46,39315.3,1582.08,-53.88,66.6,-9.25,-2791.53,0.94,4033.85,-0.42,49.36,783.35,-2277,15,62.79,Low,737.18
42.9,-188.73,65.01,10,127.29,-517.68,-635.6,2.39,2.88,-10.33,-2455.16,-1252.82,-985.54,-2762.68,212.92,UK,-182.55,-1034.3,4162.77,24638.73,1370.7,-49.59,57.14,-16.17,-3537.69,4.6,6534.79,3.93,62.22,655.44,-770.19,15,40.53,Very high,451.34
-122.76,-32.25,67.68,8,100.14,-477.44,-968.9,0.21,1.34,-12.36,-5018.16,-2047.9,-1507.94,-1480.32,153.7,Europe,-197.01,-740.08,8494.66,25801.53,2879.13,-67.5,56.1,-12.57,-2667.84,0.38,1563.78,-5.23,54,848.13,0.6,27,25.86,Low,345.86
50.79,-82.02,63.42,8,57.59,-438.9,-462.54,0.45,3.82,-10.89,-3930,-1652.32,-1368.16,-1644.64,148.8,UK,-242.88,-1077.62,-256.13,15269.07,2672.94,-44.76,59.94,-16.17,-2425.95,3.48,2405.94,-1.75,52.06,694.66,-1447.29,15,7.35,High,419.45
38.58,-156.9,91.44,10,76.44,-429.32,-131.92,919.72,15.76,-10.61,-2851.28,-1350.3,-1637.02,-1456.2,132.85,USA,-219.63,-2464.94,9765.84,15908.43,1337.16,-75.36,66.82,-11.77,-2439.57,3.64,-1867.53,2.51,45,682.62,-658.5,21,40.14,Low,556.61
-47.34,-152.49,59.79,10,81.26,-441.64,-1663.46,0.08,2.54,-4.05,-3874.74,-1719.31,122.9,-2967.92,157.8,Europe,-74.46,-818.46,4014.78,24059.73,-334.8,-43.17,60.54,-7.64,-2868.66,1.36,733.29,-8.76,51.4,1002.32,-1178.76,9,30.15,Low,-8.93
-18.33,-106.5,76.2,4,92.04,-563.26,-1242.7,0,10.14,-7.25,-4544.48,-1578.99,-1994.84,-2524,51.73,USA,-106.77,-1309.06,5502.92,24935.37,1222.8,-67.05,65.36,-15.71,-3077.31,1.68,5490.04,-7,45.7,1293.83,-366.33,15,60.9,Medium,607.5
-108.42,-91.14,63.87,8,91.66,-435.96,-533.8,0.64,19.2,-4.78,-3848.4,-1224.4,1617.24,-1318.36,146.06,Rest,-321.45,-1132.72,12882.41,8175.84,1598.13,-62.31,69.08,-12.63,-2861.25,5.62,6882.98,-3.57,62.38,735.72,-1877.37,12,26.34,High,59.34
64.14,-230.22,66.48,4,74.59,-463.5,-541.52,0.01,10.6,-5.57,-4496.36,-2123.01,-1458.8,-2311.8,122.38,USA,-189.93,-304.8,3354.35,32501.91,1651.26,-55.98,66.5,-14.98,-3957.54,15.68,2739.59,5.51,49.34,413.75,-549.09,12,37.38,Very low,-8.93
75,-99.09,71.49,12,127.64,-398.06,-722.5,0.19,4.46,-14.23,-3466.24,-1679.4,-2220.78,-2167.94,150.96,USA,-275.97,-98.22,4152.63,29939.19,455.28,-53.31,51.68,-15.52,-3583.53,12.14,-1298.51,-8.08,46.5,868.04,-764.04,9,37.74,Medium,38.81
-53.85,-88.17,77.22,10,47.67,-376.68,261.68,0.11,8.66,-12.32,-3593.22,-1769.51,-2180.16,-1556.02,159.42,Europe,-287.01,-1074.5,7753.08,20465.07,1520.25,-67.08,67.68,-20.3,-2399.25,27.16,3670,-6.87,51.88,643.85,-2062.44,18,35.88,Very high,-8.93
28.62,-218.25,53.67,4,-20.38,-518.66,-1826.34,289.19,2.14,-8.67,-3324.36,-1896.61,-298.62,-1479.18,158.49,USA,-350.37,-1523.46,5358.58,18796.86,265.53,-72.63,63.46,-4.53,-3491.19,10.48,7279.74,-6.1,48.1,574.29,547.14,18,21.51,Very high,611.35
137.22,-43.11,56.94,6,74.52,-578.82,-1322.84,0.04,10.58,-9.13,-3552.7,-1150.57,-1335.2,-2079.68,157.66,UK,-304.86,-1122.86,8351.99,14586.09,2691.39,-39.54,66.62,-12.54,-3817.53,1.64,2600.13,-1.81,56.4,839.03,-1437.78,9,35.76,Very low,120.6
-4.2,13.59,67.2,6,29.47,-401,2822.84,2.65,25.84,-10.66,-4017.54,-1811.35,-2687.58,-2639.96,163.14,Rest,-184.77,-1480.94,3193.32,24847.53,2458.26,-63.63,58.8,-12.22,-4142.19,6.08,2753.33,-6.32,53.58,592.63,388.11,0,42.72,Very low,-8.93
-78.51,-151.5,68.31,12,18.85,-532.26,594.58,0.11,44.54,-13.15,-2933.06,-1079.74,-1610.36,-2059.8,96.07,USA,-258.66,-1451.54,4344.25,47703.21,544.17,-71.46,80.82,-13.31,-2167.35,5.96,3573.82,0.92,42.96,1253.88,-1373.43,24,24.48,High,726.46
-7.47,-122.76,65.31,12,71.41,-478.86,431.4,0,22.18,-9.82,-4437.88,-1923.83,-1254.4,-1939.18,130.8,Rest,-236.55,-1022.58,12041.67,39773.79,1248.84,-52.02,59,-16.52,-4397.94,11.92,527.58,-6.38,45.88,1014.3,-1253.67,24,29.4,Very high,288.12
-79.53,-98.73,71.55,8,43.41,-418.56,-672.76,0,6.8,-12.87,-3271.64,-2082.1,-496.7,-2595.36,69.16,UK,-113.97,-1689.54,3168.91,19650.66,1519.62,-53.4,66.42,-7.73,-2399.4,11.28,58.33,6.04,48.36,918.3,-1687.41,12,20.61,Very low,-8.93
-137.61,-183.9,81.51,18,114.43,-499.18,-897.96,0.12,7.94,-12.43,-4011.8,-1958.64,-663.62,-2237.96,134.13,Europe,-224.52,-1399.22,6551.17,12278.34,2325.99,-54.36,57.22,-13.46,-2383.59,4.78,-4483.8,-5.63,50.26,1034.72,-2117.55,18,36.36,Very high,92.55
-0.66,-50.22,63.54,14,105.77,-491.96,-556.72,0.28,2.76,-11.82,-3722.3,-1445.31,-2639.64,-2429.6,204.78,Rest,-162.27,481.64,5335.01,36261.69,1437.03,-54.45,58.7,-8.28,-2317.71,11.42,-4607.56,-7.88,54.2,968.66,580.98,15,43.29,Very low,-8.93
21.87,-95.31,66.45,14,8.7,-455.66,-158.34,0.06,10.42,-8.28,-2877.32,-1465.78,-1624.22,-3173.84,126.96,Europe,-313.8,-1134.54,8995.87,38951.79,1767.15,-50.4,48.36,-13.98,-1534.47,9.46,269.53,-1.54,50.5,624.28,-1549.62,9,38.37,High,-8.93
-31.05,-238.38,67.95,2,90.22,-408.82,183.72,0.1,1.06,-12.14,-4522.02,-1324.19,-1569.5,-3152.74,162.51,USA,-236.94,337.62,5041.87,23529.72,3302.31,-20.61,62.86,-12.23,-3229.56,7.36,-2081.56,-2.35,50.9,808.32,-1316.85,12,60.54,High,711.37
18.36,-200.85,46.32,6,65.89,-553.04,-329.74,0.89,0.1,-12.37,-3986.42,-1019.63,-1304.48,-2109.34,152.28,Rest,-123.33,-1381.74,4650.23,33937.53,2924.64,-56.64,47.62,-11.05,-1702.53,7.4,3112.04,-9.46,60.96,1124.91,-2358.42,12,58.23,Very high,379.33
65.76,-111.6,93.9,6,31.19,-451.76,-448.84,5.77,5.02,-9.56,-3992.84,-1599.57,-2275.16,-2322.6,140.48,Rest,-166.92,-516.5,6410.22,28716.12,1475.67,-50.82,59.36,-17.82,-3662.43,10.22,-2696.78,-4.13,49.64,340.51,-124.98,9,34.56,Medium,86.87
63.54,-250.86,65.58,8,52.44,-352.1,-283.32,124.63,5.86,-7.4,-4435.04,-1749.92,-2068.26,-2158.94,201.48,Europe,-194.16,-31.26,7271.61,39650.49,1320.48,-53.31,64.64,-13.41,-1597.86,16.98,4196.51,-2.96,50.1,372.32,-1839.51,18,42.54,Medium,-3.91
105.72,16.41,68.58,6,91.95,-532.14,-587.78,7.18,2.1,-7.28,-3746.36,-1349.4,-1857.62,-2533.66,145.36,UK,-188.04,-484.12,4168.1,24037.32,778.77,-54.42,60.68,-11.1,-3279.72,2.5,7462.78,-2.06,46.72,1285.43,-1202.37,9,39.93,Very low,-8.93
-117.48,-59.4,54.99,8,88.03,-207.16,-976.38,0.05,5.92,-8.17,-3255.32,-2285.1,-1616.26,-3109.86,228.47,USA,-257.1,183.36,7085.61,36027.18,1731.18,-55.5,58.68,-11.33,-3807.96,5.6,1743.75,0.18,48.4,1315.71,-1832.34,15,34.68,Very high,619.94
132.48,-202.59,74.67,12,50.3,-709.8,-281.36,0.28,5.04,-12.16,-3894.6,-1842.05,-2163.6,-2252,143.34,UK,-311.94,-1294.08,5882.44,28625.73,963.6,-46.65,60.26,-12.73,-2588.61,5.1,5341.2,-1.88,59.7,1089.94,-2949.3,15,29.25,Medium,333.74
88.86,-138.63,67.05,4,74.02,-261.04,-339.16,712.25,5.4,-8.92,-4294.26,-2232.1,-2733.78,-1821.8,156.22,UK,-279.6,126.06,7561.6,25253.04,1075.41,-40.83,66.7,-11.11,-2271.72,15.38,3292.89,-2.75,54.82,729.48,-1508.31,15,33.81,Very high,285.86
22.38,-281.7,68.67,8,96.23,-438.38,-363.9,1.72,4.24,-7.43,-4042.94,-1910.95,-1298.74,-2931.38,141.82,UK,-351.21,-443.04,2674.33,24903.18,-759.3,-59.61,46.2,-10.83,-2489.49,2.4,-6611.39,0.61,66.56,633.05,-1606.59,6,36.51,Very high,213.24
7.05,-154.92,99.66,10,72.14,-485.06,-852.48,0.2,4.82,-7.44,-5957.16,-1392.52,-1656.4,-2040.52,125.08,Europe,-131.4,-1118.94,9402.26,14040.18,2947.95,-50.55,65.56,-15.54,-3095.04,7.42,2911.77,-2.64,47.48,1141.24,-2549.01,9,40.62,High,5.46
128.94,-176.13,60.69,6,40.28,-425.02,-671.08,0,7.88,-3.95,-3859.72,-1439.43,-1090.82,-2524.66,122.8,Europe,-256.08,-1004.14,1409.63,7993.65,2851.98,-48.36,72.22,-7.32,-3702.48,13.66,3356.03,-4.82,58.32,447.29,-1472.43,15,29.43,High,-8.93
46.53,-31.38,43.08,10,61.28,-466.02,-620.86,0.27,5.86,-4.16,-4575.9,-1725.06,-2313.44,-3010.26,186.46,USA,-168.54,-622.18,8150.57,26178.3,426.06,-41.31,74.2,-10.58,-2737.32,0.94,-1148.39,-2.58,54.04,788.85,-1592.64,21,45.9,Low,185.28
-19.11,-146.85,72.78,6,39.43,-464.42,-764.34,68.87,9.44,-3.99,-2943.32,-1464.39,-1619.76,-2084.66,157.7,USA,-186.15,-566.56,4642.08,26388.75,437.97,-55.08,59.5,-22.7,-1842.39,12.52,4216.11,-7.05,51.48,909.62,-371.1,12,39.24,High,-8.93
-12.18,-22.98,56.85,8,54.95,-612.8,-1045.08,1.65,3.9,-10.79,-3295.34,-1424.73,-1445.48,-2116.68,148.22,Europe,-255.87,-517.34,2411.6,26646.18,1446.66,-37.23,71.58,-9.86,-2422.86,2.28,3529.3,-3.12,49.04,605.81,-264.06,15,40.29,Very low,85.12
154.08,-190.5,51.69,18,122.76,-459.92,-419.28,0.2,5.18,-8.95,-3913.08,-1502.31,-1368.34,-1798.5,267.22,Europe,-347.61,-385.46,2132.66,33240.63,1308.93,-56.64,60.2,-4.48,-2987.4,3.78,2606.44,-4.73,36.5,985.31,-1825.02,9,10.26,Very low,-8.93
-9.54,-207.45,56.88,6,85.67,-527.14,-838.66,62.89,3.66,-8.15,-3764.64,-2185.91,-1111.26,-1592.42,133.57,UK,-261.87,-660.58,7554.07,32544.96,1497.81,-52.44,57.58,-12.89,-3071.73,11.78,-45.57,-3.17,47.9,1207.62,-1336.14,21,37.38,High,382.74
18.15,-126.81,87.75,12,28.93,-659,-172.32,0.15,3.66,-7.4,-3837.62,-2155.24,-3508.1,-2515.12,174,Rest,-282.93,-1278.08,3990.59,20945.19,1608.78,-59.49,68.32,-8.83,-2817.12,5.5,6780.29,-2.23,60,1354.14,-1560.93,12,38.19,Low,-8.93
126.48,-154.35,79.95,8,36.19,-637.3,-488.98,0.23,21.36,-10.61,-4031.82,-1473.88,-2681.5,-2643.38,143.81,Europe,-282.69,-546.7,5178.5,33556.2,1086.51,-72.51,54.98,-8.72,-2937.93,9.28,-5421.77,3.19,54.4,784.14,-1054.5,6,38.28,Low,-3.27
-50.37,-13.2,70.26,8,94.74,-349.92,-103.16,0.82,8.58,-6.85,-3351.98,-2226.08,-1039.46,-1537.26,36.54,Rest,-202.35,-827.54,4871.52,33063.45,627.27,-33.9,55.5,-11.33,-1218.12,7.62,4306.85,-2.37,49.84,1048.45,-70.47,18,40.98,High,178.2
-9.18,-157.05,42.06,4,53.65,-406.88,-810.2,1.31,7.74,-7.07,-3939.72,-1685.92,-2153.22,-2237.06,66.74,UK,-64.83,-1399.84,2153.9,27440.94,3020.4,-62.58,61.98,-14.02,-2174.58,2.38,-4769.05,2.22,44.86,1340.67,-2274,15,34.92,Very low,204
39.75,-142.5,63.12,14,46.52,-428.5,-2411.32,0.21,3.64,-8.62,-3480.6,-1660.44,-1809.22,-1889.22,67.76,USA,-207.15,-1413.78,7958.95,32939.94,632.22,-49.95,55.9,-4.35,-2642.46,13.92,3043.06,-5.7,56.04,1018.95,-2231.04,9,29.67,Medium,-8.93
90.27,-127.59,58.11,10,57.59,-464.26,1771.28,0.1,10.54,-7.97,-3367.52,-1901.47,-2014.18,-3620.28,191.8,USA,-177.99,-985.52,1715.74,37417.44,928.29,-51.36,52.08,-12.66,-3213.66,20.54,1096.24,-9.77,52.74,1505.72,-1634.46,21,28.32,Very high,-8.93
116.04,-196.05,69.09,12,121.73,-421.44,-680.58,1.36,5.66,-6.42,-3785.42,-2116.95,-743.7,-2730.78,152.74,Europe,-155.28,-916.32,-652.6,36634.32,665.64,-53.73,46.86,-26.76,-4345.05,10.78,-2855.01,-2.78,48.64,1244.17,-1022.76,15,25.14,High,-8.93
-11.01,-97.38,73.26,4,46.87,-469.24,-1000.7,0.15,4.98,-9.57,-4155.24,-1337.18,-1170.86,-544.06,138.3,Europe,-399.18,-1951.46,7614.33,33515.37,695.61,-64.08,56.9,-13.82,-3403.71,10.38,2759.84,-5.96,51.74,1031.19,-1241.43,12,28.8,Low,58.14
81.96,54.45,57.48,8,81,-516.32,275.52,0.44,5.34,-9.42,-5931.34,-2022.48,-1614.46,-1509.84,156.19,Rest,-299.13,-1922.58,8669.94,22646.76,2514.57,-79.02,49.1,-7.32,-3569.7,5.1,1434.76,-4.08,52.16,1043.48,-1960.56,15,42.18,Very high,324.41
-8.01,-84.93,48.42,0,89.81,-364.34,-1560.72,0.04,9.12,-3.46,-3074.76,-2362.29,-1792.72,-1037.34,120.56,Europe,-332.97,-986.44,7318.41,26157.78,1313.94,-44.37,77,-14.55,-3374.58,3.1,-2548.07,-4.26,58.8,941.46,-933.78,15,22.23,High,156.91
336.3,-258.48,68.58,10,131.25,-386.14,-106.58,0.03,13.68,-7.89,-4153.54,-1740.53,-1722.16,-3167.36,135.17,Rest,-288.63,-477.62,3801.13,32071.08,-46.89,-57.15,56.48,-12.19,-2697.27,14.04,1225.09,-8.1,50.74,668.41,-1153.83,21,37.98,Low,-8.93
104.34,-228.81,81.33,6,29.37,-517.28,-1458.62,0.01,5.46,-11.84,-3213.92,-1621.03,-1440.54,-2438.7,74.06,UK,-100.23,-1789.02,8415.91,26889.75,1110.66,-35.94,49.74,-9.07,-2665.71,1.86,-549.37,1.91,54.12,1295.2,164.19,9,21.72,Very high,554.08
16.8,-186.6,66.6,12,55.36,-380.08,112.92,330.16,0.52,-8.93,-3999.76,-1353.68,-1079.52,-1889.82,189.88,Rest,-172.56,-2372.54,2169.22,29437.2,1210.89,-55.98,62.64,-10.03,-3435.36,4.72,5043.84,-2.34,26.08,902.62,-1038.33,12,50.64,High,111.64
10.41,-301.68,83.97,8,81.5,-453.22,-63.2,4.56,2.7,-9.13,-3322.76,-908.08,229.46,-1166.18,121.7,UK,-281.55,-1228.02,4745.58,29856.03,1621.95,-52.59,53.14,-17.1,-1354.5,10.04,1853.64,0.02,56.92,551.12,-595.35,15,43.17,Low,-8.93
146.07,-87.96,41.61,10,66.56,-557.2,-978.28,0.11,12.7,-9.83,-3815.76,-1764.38,-1283.16,-2898.82,84.81,UK,-225.03,-1196.48,1002.78,35218.23,1240.08,-47.4,59.14,-14.44,-2708.22,7.02,839.44,-2.9,61.4,883.07,-1321.47,6,45.09,Very low,-8.93
27.36,-80.88,53.13,10,-18.89,-626.3,-239.22,0.01,3,-11.58,-5807.88,-1533.36,-1533.76,-1301.48,159.02,Rest,-104.43,-865.94,8445.73,30370.53,935.61,-57.24,69.62,-0.15,-3965.07,2.8,1390.3,-1.32,51.16,597.3,-1128.57,0,45.72,Low,58.28
-76.23,-109.65,74.97,10,79.58,-405.52,-188.9,0,13.54,-12.75,-4263.14,-1991.37,-1310.6,-1987.66,133.14,Rest,-107.25,-222.5,3590.58,21058.92,904.68,-52.68,67.1,-6.88,-211.89,3.62,2354.44,-2.46,32.44,788.34,-1109.94,12,42.54,Very high,326.42
189.96,-42.18,78.54,2,55.09,-482.88,-689,49.44,10.3,-8.14,-2680.42,-2137.29,-1557,-2581.54,137.36,Europe,-168.51,-954.62,5371.3,27499.86,3034.77,-57.33,51.56,-7.07,-890.52,23.2,1040.82,-5.68,51.4,123.55,-2704.77,15,44.85,Medium,-8.93
106.05,-156.96,69.54,10,24.82,-503.54,-273.5,0.95,2.6,-9.38,-2510.34,-1852.82,-1565.04,-2485.28,153.77,UK,-310.56,-2009.7,5528.01,27095.91,1086.21,-76.17,59.86,-13.7,-4249.53,9.58,2086.65,-2.69,49.46,1336.35,70.71,18,43.98,Medium,119.74
-59.97,-236.64,58.35,6,34.48,-468.26,-767,4.04,14.72,-10.18,-3562.76,-795.62,-3642.36,-1640.54,180.61,Europe,-182.22,-781.6,4543.85,32913.81,2400.72,-70.17,58.38,-15.98,-2271.3,5.82,1897.61,-6.91,50.86,802.31,-881.07,6,32.31,Medium,63.03
-81.06,-225.57,82.14,6,70.16,-498.58,-1180.66,2.19,1.18,-11.25,-4321.58,-2064.85,-568.32,-3039.46,150.25,Rest,-50.46,-597.84,4165.27,33066.3,1097.16,-55.74,57.28,-16.05,-4014.96,3.52,47.18,0.44,47.92,998.63,-1293.63,15,42.57,Very low,252.4
-24.12,-134.91,57.69,12,53.6,-509.2,18.52,2.77,11.86,-12.24,-1811.22,-1990.66,-1511.92,-2446.94,153.53,USA,-227.49,-2086.08,7091.07,29636.52,2238.24,-55.83,46.34,-12.55,-2847.84,6.48,2033.69,-2.44,54.8,899.48,-963.15,15,29.01,Very high,627.32
13.98,-200.43,70.02,10,85.48,-389.26,571.8,0.01,5.32,-13.2,-3273.2,-1458.22,-3546.72,-2570.68,135,Rest,-361.35,-366.74,7385.4,24361.74,2579.31,-48.66,61.96,-11.68,-3509.7,4.18,2711.89,-3.33,41.46,859.11,-1237.35,27,40.29,Low,420.47
-73.41,-33.57,66.51,8,45.18,-452.72,-50.76,53.21,13.06,-11.19,-3463.08,-1719.6,-1027.7,-1989.04,106.13,UK,-259.02,-935.06,6351.72,23200.47,1367.4,-49.95,65.86,-14.76,-3973.38,4.78,6665.83,1.89,50.24,1070.39,-3012.39,15,32.34,Medium,418.03
-55.62,-86.88,73.08,6,76.48,-498.92,242.2,1.45,7.78,-12.59,-3269.94,-2026.9,-3331.44,-3255.72,71.72,USA,-171.45,-1343.86,7880.52,23558.16,-614.97,-47.49,48.7,-12.36,-2795.91,5.28,9541.77,-4.59,58.58,824.63,-1451.7,15,43.41,High,723.93
193.89,-182.7,63.69,10,77.44,-312.72,1054.36,3.73,9.02,-5.21,-4418.8,-2235.09,-1666.42,-1749.32,137.69,Europe,-178.59,-1322.72,-1444.26,30104.52,966.72,-70.2,48.98,-3.96,-2203.35,7.44,4212.13,-9.21,52.2,896.3,-2256.96,12,37.68,Medium,-8.93
-13.74,-245.01,59.19,6,71.28,-486.08,-613.82,1.18,6.58,-5,-4516.64,-1280.14,-2615.8,-2154.9,148.64,Europe,-38.16,-913.2,1198.33,28724.16,1412.76,-49.11,59.3,-15.13,-4307.61,4.06,-389.79,-4.07,54.14,1258.56,-964.02,21,50.97,Very high,151.55
-5.64,-111.27,69,12,90.86,-436.08,-540.62,7.92,10.8,-11.39,-3022.68,-1389.02,-2213.84,-1931.32,107.39,USA,-324.57,-1185.66,5496.33,29418.12,-492.39,-71.4,65.58,-16.69,-3349.44,5.02,-5.96,-5.35,59.7,960.85,-346.47,3,44.88,Medium,18.26
55.74,-202.35,54,14,83.18,-371.36,549.54,118.45,16.58,-13.37,-3487.48,-1525.21,-620.84,-2573.32,159.96,UK,-232.5,-1954.6,10432.16,33536.85,1286.61,-44.97,39.7,-15,-1288.02,3.6,5511.63,-5.72,64.62,858.25,-2755.74,9,40.32,Low,200.13
-49.62,-27.78,77.94,8,8.56,-442.34,234.5,0.37,4.9,-5.66,-4269.62,-1625.34,-1747.44,-2645.14,158.05,Europe,-269.94,-1173.72,7657.68,36249.48,2038.38,-53.73,58.54,-8.29,-1333.95,10.5,2012.54,-2.05,48.68,1119.11,-2121.06,9,42.63,Very low,-8.93
-100.86,-90.66,56.67,10,43.86,-502,89,40.79,7.86,-10.43,-3975.96,-2361.45,-1633.28,-2643.32,120.69,UK,-103.59,-872.16,4979.69,43718.31,1203.45,-33.33,49.6,-13.32,-3339.78,11.04,3618.31,-5.37,52.78,1070.45,-1190.46,9,33.6,High,56.86
-84.54,126.78,70.83,10,56.37,-376.82,-544.16,0.16,0.88,-9.62,-4270.9,-914.57,-1746.48,-1547.22,79.4,Europe,-258.93,-551.08,6992.5,30363.03,2008.77,-65.64,67.42,-10.5,-2880.27,13.04,1014.69,-7.04,53.28,729.64,-1020.6,3,27.33,Low,-8.93
51.15,-308.64,66.06,6,63.26,-405.02,531.74,4.07,2.76,-4.13,-3865.36,-2925.95,-1011.54,-2554.34,178.96,Rest,-28.41,-532.04,3900.35,16541.61,1664.49,-54.33,57.58,-10.78,-4508.88,0.64,-4018.07,-1.54,54.14,393.78,-1389.54,3,35.94,Low,-8.93
-11.85,-121.23,70.65,6,17.95,-524.16,-1625.72,3.73,7.62,-6.06,-1848.86,-1811.96,-431.9,-2314.8,241.32,UK,-40.59,-1649.18,-567.39,33751.35,1117.71,-38.61,60.74,-9.8,-2666.67,2.96,2873.51,-8.27,57.18,680.61,-555.24,12,45.12,Very low,-8.93
70.11,-120.75,63.21,6,93.84,-450.54,-1554.98,0.7,14.66,-7.31,-4717.98,-1350.75,-684.12,-2927.22,142.21,Rest,-170.82,-767.74,3747.87,21868.95,2323.26,-58.05,71.06,-15.51,-1394.94,2.42,15757.46,-3.44,53.32,662.23,-389.13,9,27.27,High,180.14
-33.57,-38.37,60,8,5.51,-442.18,44.66,6.11,3.92,-7.46,-4722.58,-1697.03,-1262.84,-1625.96,148.8,Europe,-166.2,-1238.48,8358.71,30682.62,1699.56,-49.08,53.94,-11.61,-4998.45,10,2636.13,-2.54,59.06,710.82,-1745.31,12,52.41,Very high,60.95
123.09,-297.57,61.2,10,125.97,-435.22,-997.76,4.62,5.26,-8.07,-5328.8,-1289.57,-1084.74,-1572.32,140.11,Europe,12.93,-676.98,6687.96,20670.24,1627.59,-40.68,63.24,-10.44,-2468.76,3.92,4766,-2.63,40.86,471.27,-2921.1,9,27.66,Medium,20.96
-27.72,-176.85,66,12,86.66,-520.96,145.98,14.59,11.84,-7.31,-4898.5,-1687.77,-1825.98,-1267.76,121.59,UK,-227.7,-1550.58,2091.49,49721.49,1013.49,-68.34,66.9,-10.49,-2565.72,3.82,13518.63,-6.28,57.08,1096.99,-2483.28,12,40.41,Very low,-8.93
-149.01,-22.41,77.85,10,120.61,-434.28,243.1,0.28,3.98,-11.9,-4561.92,-1704.66,-1827.54,-3046.72,144.43,Europe,-39.81,-1284.66,1188,22830.45,2612.97,-78.87,61.4,-8.8,-2518.92,19.28,2207.82,4.07,40.74,647.44,-777.54,15,38.67,Medium,-8.93
65.91,-107.55,59.37,10,63.37,-510.4,-858.54,1.38,3.66,-12.84,-3883.26,-1626.6,-2345.52,-2386.66,123.88,USA,-171.06,-740.52,5034.3,30127.38,282.63,-11.43,61.66,-9.97,-3118.77,17.02,1883.03,-1.7,52.68,501.8,-1873.05,15,36.51,Medium,28.46
7.5,97.5,77.28,6,39.45,-428.82,-815.06,0.55,13.48,-8.59,-3557.04,-1399.6,-2864.36,-2808.98,168.7,USA,-17.22,-1285.64,10716.53,18672.09,997.59,-65.43,71.94,-10.23,-4027.92,9.6,8402.38,-0.89,31.62,1384.91,-244.92,3,29.73,Low,-8.93
27.21,8.16,62.85,10,75.06,-366.62,-806.54,0.06,3.82,-6.74,-4759.3,-1435.45,-2891.58,-2151.8,159.76,USA,-241.71,-1425.46,1954.94,21717.99,1635.87,-60.06,61.3,-6.67,-2916.75,7.18,2840.06,-5.98,50.96,640.25,-1161.84,15,34.53,Very high,119.67
154.53,-163.11,68.55,12,46.62,-475.4,-573.3,497,5.86,-4.45,-3965,-1658.52,-2220.42,-1781.6,127.68,USA,-97.23,-1250.32,7101.06,34497.6,1701.36,-67.05,46.5,-11.27,-2975.34,2.92,10653.13,-1.8,52.38,790.75,-2907.48,15,48.12,Very low,-8.93
34.74,-54.45,79.41,6,31.57,-550.54,-558.14,2.78,4.82,-10.26,-3239.12,-1202.87,-899.46,-2205.9,163.95,USA,-192.12,-1553.64,6788.46,30547.74,2666.64,-63.57,59.04,-9.92,-4968.93,7.38,3194.59,1.52,51.34,1206.39,-3207.51,12,28.53,High,561.96
56.7,-159.03,70.38,2,99.96,-215.8,-1214.54,0.25,10.6,-11.24,-3258.08,-1296.29,-1704.72,-2569.7,131.68,Europe,-54,-2180.44,1310.93,40449.15,1950.21,-54.36,52.12,-23.95,-1895.52,4.08,3505.73,-3,63,418.28,-699.81,9,60.15,Medium,189.71
126.96,-121.53,68.76,6,24.66,-657.3,-375.94,0.02,2.26,-8.15,-3976.24,-1675.05,772.68,-1812.52,182.46,Rest,-304.35,-716.76,4819.81,10847.79,2082.18,-82.29,55.68,-12.72,-4434.93,14.1,9293.61,-1.73,45.08,1245.23,-2818.74,9,14.22,High,-8.93
